country,year,pm25,primary_energy_per_capita,renewable_energy_pct,forest_area_pct,energy_use_per_capita,agricultural_land_pct,gdp_per_capita,industry_pct_gdp,trade_pct_gdp,gross_capital_formation_pct,urban_population_pct,life_expectancy,population_density,basic_drinking_water_pct
LBY,2012,33.0392584726512,4.24,2.6,0.123327687918433,3101.47681342856,8.72671266353706,12599.258882136,73.7369299183248,98.2243189168448,15.2187654168722,88.0727920532227,72.188,3.51189970105823,93.0792486754992
LBY,2013,41.8287621297505,4.68,2.4,0.123327687918433,2747.59073791604,8.72671266353706,10126.314927806,65.1237589148371,106.334360918106,21.6855173162296,88.0451431274414,72.339,3.58311149504984,93.3521899597212
LBY,2014,36.2943652311609,8.01,2.3,0.123327687918433,3550.5742819662,8.72387101174171,7644.24843947404,46.7692775548728,76.5248826381117,26.2237211424,88.0142059326172,71.3,3.65280243700058,93.625131243943
LBY,2015,36.08680012119,7.74,2.9,0.123327687918433,3230.9775723301,8.72387101174171,7458.48917756374,34.8289693278703,56.9049073326883,17.382012837146,87.8159103393555,71.644,3.71223103765757,93.8980725281649
LBY,2016,38.1668032978199,7.87,2.8,0.123327687918433,3118.86767779323,8.72387101174171,7236.16409923502,26.0770762664238,41.1101760615135,13.8004674607543,87.8160056703177,71.799,3.76923855098492,94.1710138123867
LBY,2017,33.6859220495799,6.66,2.9,0.123327687918433,3485.70959421231,8.72387101174171,9435.60060040046,38.9800161101817,47.5489661921214,13.7077561764599,87.8166729870528,72.721,3.8298475737977,94.4439550966087
LBY,2018,41.4209740874326,5.55,2.9,0.123327687918433,3055.56390358683,8.72387101174171,10020.9165751361,49.676758007488,63.7811335968183,15.1337630488594,87.818484275334,73.151,3.89252588744786,94.7168963808305
LBY,2019,36.4844732200514,7.02,3.0,0.123327687918433,3413.9338523206,8.72387101174171,8768.4104874586,49.9776179313478,78.9939691850138,13.7553442934446,87.8220115209342,72.941,3.95048308080521,94.9898376650524
LBY,2020,32.9707065002742,4.44,3.2,0.123327687918433,1687.13966145733,8.72387101174171,6102.79864032512,15.9502036425113,50.9757934373319,9.44983047721509,87.8278267096263,72.388,4.00411414346932,95.2627789492743
LKA,2008,24.4035585686367,2.21,61.6,33.7454951363419,437.179899601695,41.4224206665604,2708.58594222506,29.3711947494741,63.369043608222,27.5523830555003,16.2762363395441,72.556,328.964726518896,85.8700345787064
LKA,2009,23.3387605668271,2.16,63.5,33.6453516185616,441.000672616531,41.6137777069048,2787.27350976338,29.6714387318411,49.1491415308235,24.4338657450541,16.7428136405592,70.298,330.990830808484,86.149546290692
LKA,2010,22.0458163253294,2.14,61.9,33.5452081007814,467.291270770327,41.7796204752033,2993.01411511147,27.7831982984661,48.77727974383318,26.07418792251543,17.2486209380693,74.463,332.946723010684,86.4291556311836
LKA,2011,19.3067208821847,2.0,56.4,33.625578057726,472.004070198765,43.5337266783607,3232.37350382301,29.0731497643121,48.40541795684287,27.714510099976767,17.7881192817964,74.74,335.019103811194,86.7091246125712
LKA,2012,20.9131853685461,1.89,52.9,33.7059480146707,481.924833084376,43.6931908786477,3484.79049033884,30.9698538096371,48.03355616985255,29.3548322774381,18.2617686748284,75.187,337.577069047999,86.9893246653002
LKA,2013,21.9721781997635,1.67,56.9,33.7863179716154,456.565215233171,43.6931908786477,3728.93586647848,30.7956807273264,47.66169438286223,30.99515445489943,18.4323136480916,75.546,328.257056290863,87.2717415635994
LKA,2014,19.7831265390581,1.69,54.2,33.86668792856,485.842992855467,43.6931908786477,3929.92062032185,30.5178954294297,47.289832595871914,32.63547663236076,18.6153877203724,75.757,331.334715356403,87.5563586215225
LKA,2015,17.9117046245301,1.69,51.3,34.3951658507424,501.472734960701,44.2699497519913,4057.7158346231,29.5354178735039,46.9179708088816,34.2757988098221,18.796256612131,75.99,338.810527846445,87.8430484990773
LKA,2016,19.521371968942,1.76,45.1,34.3441099962839,542.532333545075,44.4315189116701,4214.74117992085,30.4827177292135,46.4715370252187,36.453044458329,18.9747679368162,76.136,342.672030762768,88.13156471936
LKA,2017,18.3492016336564,1.59,45.8,34.2930541418254,514.191694784091,44.5963194545425,4436.00789945768,31.1282786464433,47.1404098004644,39.7266305226638,19.1507693078088,76.239,346.614318258931,88.4218720472391
LKA,2018,20.8478350946817,1.55,47.9,34.2580499159447,508.499276672792,45.448079658606,4493.03575444544,30.0568195254141,49.8093967521361,38.0567747750533,19.3241083384127,76.485,350.284495021337,88.7139577159347
LKA,2019,19.779803654502,1.61,46.1,34.2067102490331,523.423393496303,45.4472947072851,4455.78189608267,29.1910098710383,49.42552388546,34.1087160599303,19.4946326418437,76.698,352.431694638296,89.0074705240203
LKA,2020,19.9644408635608,1.66,49.3,34.1580989330747,511.066363818929,45.4574846427417,4227.23315306594,28.235832875126,37.089118857292,32.8711231474519,19.6621898312161,76.928,354.332363401229,89.3024800646489
LTU,2008,14.1446134543711,4.65,18.3,34.1443956920622,2978.8832571652,42.6342241723175,12324.5197331387,29.2009086287297,126.759707831841,28.2461520781263,66.7527770996094,71.8121951219512,51.0288153171121,93.3530575915625
LTU,2009,14.0443261395798,5.02,20.1,34.3837255684085,2771.81869908328,42.9038691663343,10612.9204044582,25.0207491016076,105.040251236614,12.9798453346191,66.7816619873047,72.9146341463415,50.4653530115676,93.8193881104381
LTU,2010,13.8485379434341,3.97,21.5,34.6230554447547,2276.51776090125,44.2329477463103,10884.1161852582,26.2116518144494,131.626507396009,17.8578010235461,66.7712860107422,73.2682926829268,49.418141204627,94.2758564978179
LTU,2011,12.3194519812497,3.88,22.7,34.6778568465392,2412.97760145453,44.7697609854166,11836.7200384033,28.3534317115284,149.645306927215,22.3672029077554,66.7518340055756,73.5634146341464,48.3153301209433,94.7419457559993
LTU,2012,12.373124789345,3.78,23.9,34.7321058174043,2468.16458396119,45.3489485273,12516.6184065667,28.2001999312223,156.638925650513,20.2704080461532,66.8536758422852,73.8634146341464,47.6934454478731,95.2233550480364
LTU,2013,12.4131714589563,3.44,26.3,34.7857997606701,2352.91337348691,46.1332269644994,13145.8069309969,27.6242689150869,156.626637927418,20.4182900930827,67.0092086791992,73.9146341463415,47.2477064220183,95.7024541817261
LTU,2014,12.7577404745041,3.33,27.7,34.853950518755,2376.27537817697,47.1252992817239,13753.1895982305,27.726441177948,143.290115780694,20.3004773754029,67.1514937628023,74.5170731707317,46.8835275339186,96.1793622122159
LTU,2015,11.3028578201847,3.3,29.0,34.9082202713488,2420.60555053468,47.9792498004789,14269.8039878287,26.9636978611038,138.195575009601,22.5552269115381,67.2282485961914,74.3219512195122,46.4662250598563,96.6540744092519
LTU,2016,10.2329418108878,3.29,31.5,34.9605695859008,2504.98383829705,47.1552632419144,14823.107153522,25.9974602207029,134.690449650877,20.2876398712687,67.1894226074219,74.6707317073171,45.9328405861882,97.1276074784164
LTU,2017,9.79993642739852,3.3,33.8,35.0569116074137,2653.39984329273,46.8590859022046,15695.9993288456,25.720457681502,144.918393101325,20.480115803004,67.1012954711914,75.4804878048781,45.3798470650213,97.5995795936684
